Долгота;Широта;МАЭД, мкЗВ/ч
73.144253;32.884375999999996;0.038
73.144298;32.884349;0.038
73.144405;32.884353;0.038
73.144508;32.884353;0.038
73.144615;32.884361;0.039
73.144688;32.884368;0.047
73.14476;32.884368;0.048
73.144821;32.884342;0.047
73.144825;32.884326;0.044
73.144798;32.884326;0.044
73.144775;32.88438;0.043
73.144832;32.884414;0.043
73.144916;32.884437;0.042
73.144909;32.884437;0.039
73.144905;32.884426;0.038
73.144913;32.884422;0.038
73.144943;32.884422;0.038
73.144958;32.884422;0.039
73.144928;32.884414;0.038
73.144901;32.884422;0.039
73.144893;32.884429;0.039
73.144893;32.884441;0.038
73.144897;32.88446;0.038
73.144913;32.884456;0.038
73.144909;32.88446;0.038
73.144928;32.884451999999996;0.039
73.144871;32.884429;0.038
73.144836;32.884414;0.038
73.144863;32.884418;0.038
73.145004;32.884482999999996;0.038
73.145012;32.884555;0.038
73.144935;32.884559;0.038
73.144913;32.884559;0.041
73.144859;32.884555;0.04
73.144741;32.884536;0.038
73.144672;32.884482999999996;0.037
73.144691;32.884433;0.037
73.144699;32.884399;0.038
73.144722;32.884338;0.04
73.14476;32.884307;0.042
73.144836;32.884296;0.042
73.144932;32.884296;0.042
73.14505;32.884288;0.036
73.145122;32.884268999999996;0.036
73.145244;32.884268999999996;0.035
73.145305;32.884261;0.037
73.145389;32.884284;0.037
73.145473;32.884323;0.038
73.145454;32.884395;0.043
73.145458;32.884456;0.041
73.145458;32.884506;0.04
73.145386;32.884529;0.039
73.145283;32.884532;0.038
73.14518699999999;32.884536;0.039
73.145103;32.884525;0.039
73.145042;32.884517;0.039
73.144977;32.88449;0.039
73.14492;32.884448;0.039
73.144878;32.884406;0.039
73.144871;32.884399;0.038
73.144867;32.884403;0.038
73.144863;32.88441;0.038
73.144878;32.884418;0.038
73.144893;32.884426;0.038
73.144913;32.884426;0.038
73.144924;32.884418;0.038
73.144928;32.884429;0.038
73.144935;32.884414;0.039
73.144916;32.884437;0.04
73.144893;32.884437;0.038
73.144882;32.884464;0.038
73.144871;32.884445;0.038
73.144867;32.884437;0.038
73.144916;32.884448;0.038
73.144932;32.884441;0.038
73.144935;32.884445;0.038
73.144932;32.884437;0.038
73.144932;32.884433;0.038
73.144928;32.884441;0.038
73.144939;32.884445;0.038
73.144951;32.884441;0.038
73.144947;32.884433;0.039
73.144939;32.884418;0.039
73.144939;32.884414;0.039
73.144932;32.884414;0.038
73.144928;32.884422;0.039
73.144928;32.884437;0.039
73.144955;32.884437;0.038
73.144943;32.884433;0.038
73.144939;32.884437;0.038
73.144935;32.884441;0.038
73.14492;32.884456;0.038
73.144913;32.884451999999996;0.038
73.144886;32.884456;0.038
73.144817;32.884451999999996;0.038
73.144737;32.884487;0.038
73.144649;32.884475;0.038
73.144527;32.884451999999996;0.043
73.144413;32.884429;0.046
73.144382;32.884426;0.046
73.144256;32.884406;0.042
73.14418;32.884372;0.041
73.144047;32.88433;0.041
73.143974;32.884284;0.04
73.143829;32.884315;0.04
73.143719;32.884344999999996;0.04
73.143642;32.884384;0.04
73.143593;32.88441;0.039
73.143493;32.884426;0.04
73.143455;32.884482999999996;0.041
73.143394;32.884502;0.041
73.143314;32.884487;0.04
73.143246;32.884433;0.04
73.143154;32.884391;0.036
73.14312;32.884395;0.036
73.143062;32.884399;0.036
73.143082;32.88441;0.036
73.143097;32.884403;0.033
73.143112;32.884399;0.033
73.143082;32.884426;0.032
73.143085;32.884422;0.029
73.143093;32.884414;0.028
73.143097;32.88441;0.028
73.143104;32.884406;0.028
73.143112;32.884406;0.028
73.143127;32.884437;0.028
73.143185;32.884769;0.028
73.143135;32.884963;0.028
73.143223;32.885042999999996;0.032
73.143398;32.885177;0.032
73.143574;32.885341;0.032
73.143722;32.885501;0.032
73.143963;32.885726;0.033
73.14415;32.885871;0.031
73.144424;32.886031;0.027
73.144729;32.886222;0.027
73.145054;32.886394;0.027
73.145256;32.886535;0.031
73.145592;32.886661;0.03
73.14574;32.886798;0.03
73.146023;32.886978;0.032
73.146343;32.887222;0.029
73.14674;32.887431;0.029
73.147102;32.887724999999996;0.03
73.14751;32.888076;0.03
73.148014;32.888571999999996;0.03
73.148365;32.88895;0.031
73.148819;32.889354;0.034
73.149067;32.889472;0.032
73.149284;32.889667;0.032
73.1497;32.889926;0.032
73.150112;32.890223999999996;0.032
73.150383;32.89051;0.031
73.1506;32.890708;0.031
73.150799;32.890903;0.032
73.151169;32.891166;0.032
73.151333;32.891277;0.032
73.151573;32.891487;0.031
73.151764;32.891673;0.028
73.152035;32.891872;0.029
73.152115;32.892036;0.028
73.151958;32.892356;0.028
73.151996;32.892719;0.027
73.152069;32.893047;0.032
73.152202;32.893432;0.03
73.152237;32.893829;0.032
73.152366;32.89426;0.031
73.152698;32.894695;0.031
73.153232;32.895126;0.03
73.153633;32.895561;0.03
73.153923;32.896011;0.031
73.154182;32.896472;0.031
73.154419;32.896827;0.031
73.154709;32.897289;0.031
73.154903;32.897785;0.03
73.155189;32.898269;0.03
73.155582;32.898719;0.03
73.156055;32.899104;0.03
73.156387;32.899505;0.03
73.156643;32.899783;0.03
73.156715;32.899786999999996;0.031
73.156704;32.899791;0.029
73.156704;32.899786999999996;0.029
73.15673;32.899817999999996;0.029
73.157051;32.899875;0.029
73.157574;32.899909;0.029
73.158138;32.899993;0.029
73.15863;32.900314;0.029
73.158871;32.900726;0.029
73.159065;32.901153;0.029
73.159462;32.901588;0.029
73.159771;32.902072;0.029
73.160034;32.902625;0.029
73.160301;32.903079;0.029
73.160633;32.903605999999996;0.029
73.16082;32.90398;0.029
73.160889;32.904136;0.029
73.161159;32.904468;0.031
73.161507;32.904907;0.029
73.161758;32.905292;0.029
73.162166;32.905727;0.029
73.162639;32.906131;0.029
73.163002;32.906467;0.029
73.163475;32.906871;0.029
73.163807;32.907241;0.029
73.16407;32.907623;0.029
73.164486;32.907932;0.029
73.16476;32.908355;0.029
73.165203;32.90884;0.029
73.165531;32.909397;0.029
73.165809;32.909824;0.029
73.166157;32.91032;0.03
73.166603;32.910766;0.03
73.166954;32.91122;0.03
73.167129;32.911487;0.029
73.167351;32.911712;0.029
73.167583;32.911895;0.029
73.167831;32.912067;0.029
73.16803;32.91233;0.029
73.168159;32.912464;0.028
73.168209;32.91278;0.028
73.168346;32.913059;0.028
73.168625;32.913349;0.028
73.168884;32.913627;0.028
73.168972;32.913871;0.028
73.169144;32.914085;0.028
73.169384;32.914329;0.028
73.169601;32.914558;0.028
73.169704;32.914722;0.028
73.169769;32.914829;0.028
73.169815;32.914893;0.028
73.169899;32.914913;0.028
73.16991;32.914896999999996;0.028
73.169918;32.914893;0.028
73.169922;32.914893;0.028
73.169922;32.914893;0.029
73.169922;32.914893;0.029
73.169948;32.914871;0.029
73.169983;32.914851999999996;0.029
73.169967;32.914855;0.029
73.169941;32.914851999999996;0.05
73.169952;32.91484;0.044
73.169975;32.914851999999996;0.044
73.169964;32.914871;0.042
73.169971;32.914878;0.042
73.169979;32.91489;0.042
73.169987;32.914896999999996;0.042
73.169994;32.914901;0.042
73.169998;32.914905;0.047
73.170006;32.914913;0.04
73.170009;32.914913;0.04
73.170017;32.914916;0.039
73.17012;32.914909;0.039
73.170227;32.914905;0.042
73.170318;32.91492;0.04
73.170441;32.91492;0.042
73.170559;32.91492;0.04
73.170685;32.914924;0.039
73.170811;32.914935;0.039
73.170902;32.914927999999996;0.04
73.171001;32.914913;0.041
73.171097;32.914958;0.043
73.171219;32.914943;0.042
73.171341;32.914932;0.042
73.171413;32.914909;0.042
73.171509;32.914951;0.042
73.171585;32.91497;0.042
73.171669;32.914962;0.042
73.171772;32.914955;0.042
73.171898;32.91497;0.042
73.172001;32.914993;0.042
73.172108;32.91505;0.042
73.17223;32.915012;0.042
73.172352;32.91505;0.042
73.172451;32.915073;0.042
73.172592;32.915096;0.042
73.172684;32.915084;0.042
73.172806;32.915110999999996;0.042
73.172932;32.915134;0.042
73.173057;32.915149;0.042
73.173183;32.915138;0.042
73.173298;32.915161;0.042
73.173412;32.915176;0.042
73.17352699999999;32.915225;0.042
73.173611;32.915233;0.039
73.173687;32.915222;0.039
73.173786;32.915244;0.04
73.173855;32.915229;0.04
73.173935;32.915275;0.042
73.174038;32.915298;0.04
73.174152;32.915275;0.039
73.174229;32.915229;0.051
73.17432;32.915229;0.05
73.174343;32.915206;0.047
73.174419;32.915186999999996;0.046
73.174499;32.915153;0.046
73.17456;32.915119;0.046
73.17466;32.915079999999996;0.046
73.174675;32.915054;0.044
73.174648;32.915065;0.044
73.174625;32.915073;0.043
73.174606;32.915077;0.043
73.174595;32.915069;0.043
73.17461;32.915073;0.043
73.174621;32.915073;0.042
73.174637;32.915084;0.042
73.17466;32.915084;0.042
73.174656;32.915073;0.042
73.174671;32.915061;0.043
73.174679;32.915073;0.043
73.174667;32.915077;0.043
73.174663;32.915107;0.042
73.174663;32.915103;0.042
73.174667;32.915099;0.042
73.174694;32.915119;0.042
73.174682;32.915103;0.042
73.174656;32.915058;0.042
73.174656;32.915054;0.043
73.174663;32.915058;0.043
73.174656;32.915069;0.043
73.174652;32.915088;0.043
73.174682;32.915079999999996;0.043
73.174671;32.915084;0.043
73.174671;32.915088;0.043
73.174663;32.915077;0.043
73.174686;32.915069;0.043
73.17469;32.915073;0.042
73.174713;32.915084;0.042
73.174743;32.915134;0.042
73.174774;32.915172;0.043
73.17474;32.91518;0.043
73.174713;32.915199;0.043
73.174606;32.915206;0.043
73.174549;32.915168;0.043
73.174484;32.915145;0.043
73.174473;32.915084;0.043
73.174461;32.915031;0.043
73.174438;32.914977;0.045
73.17445;32.914958;0.044
73.174503;32.914947;0.044
73.174591;32.91492;0.043
73.174682;32.914901;0.043
73.174705;32.914909;0.044
73.17474;32.914878;0.043
73.174801;32.914905;0.043
73.174824;32.914943;0.043
73.174877;32.914989;0.042
73.174888;32.915034999999996;0.042
73.17493;32.915079999999996;0.042
73.174923;32.915122;0.042
73.174858;32.91513;0.042
73.174766;32.915110999999996;0.042
73.174694;32.915084;0.042
73.174621;32.915054;0.042
73.174629;32.915058;0.042
73.174648;32.915054;0.042
73.174667;32.915065;0.042
73.174679;32.915088;0.042
73.174667;32.915069;0.042
73.174686;32.915061;0.042
73.174663;32.915065;0.042
73.17466;32.915069;0.042
73.174667;32.915065;0.042
73.174633;32.915073;0.042
73.174644;32.915065;0.042
73.174702;32.915042;0.042
73.174785;32.915042;0.043
73.174831;32.915038;0.042
73.174831;32.915038;0.042
73.174831;32.915042;0.043
73.174801;32.915058;0.043
73.174805;32.915058;0.043
73.17481599999999;32.915058;0.043
73.174843;32.915069;0.043
73.174839;32.915061;0.042
73.174846;32.915054;0.042
73.174831;32.915065;0.042
73.174824;32.915073;0.042
73.174904;32.915046;0.042
73.175026;32.915008;0.042
73.175098;32.914951;0.042
73.175186;32.914896999999996;0.042
73.17527;32.914832;0.042
73.175323;32.914787;0.042
73.175434;32.914726;0.042
73.175526;32.91468;0.044
73.175606;32.914626;0.045
73.175705;32.914573;0.043
73.1758;32.914543;0.043
73.175857;32.914504;0.042
73.17588;32.914451;0.042
73.175972;32.914405;0.042
73.176117;32.914371;0.042
73.176262;32.914329;0.042
73.176357;32.914298;0.042
73.176483;32.914287;0.042
73.176575;32.914264;0.042
73.176643;32.914237;0.042
73.17672;32.914207;0.042
73.176826;32.914165;0.045
73.176922;32.91415;0.045
73.176964;32.914138;0.043
73.17699;32.914123;0.042
73.177078;32.914119;0.041
73.17717;32.914066;0.041
73.177185;32.913997;0.042
73.177276;32.913959;0.041
73.177402;32.91394;0.041
73.177528;32.913928;0.041
73.177669;32.913905;0.041
73.177772;32.91386;0.041
73.177891;32.913799;0.041
73.177925;32.913726;0.041
73.178036;32.913683999999996;0.041
73.178188;32.913677;0.041
73.178306;32.913642;0.041
73.178421;32.913607999999996;0.041
73.178554;32.913574;0.041
73.178638;32.913551;0.041
73.178737;32.913516;0.041
73.178882;32.913505;0.041
73.178985;32.913463;0.041
73.179066;32.913425;0.041
73.179161;32.913391;0.041
73.179252;32.913364;0.041
73.179291;32.913379;0.041
73.179401;32.913382999999996;0.041
73.179535;32.913349;0.041
73.179699;32.913318;0.041
73.179798;32.91328;0.041
73.179882;32.913238;0.041
73.180046;32.913215;0.041
73.180183;32.913196;0.041
73.180282;32.913188;0.041
73.180366;32.913181;0.041
73.180485;32.913154;0.041
73.180607;32.913123;0.041
73.180698;32.913101;0.041
73.180824;32.913089;0.041
73.180969;32.913085;0.041
73.181076;32.913051;0.042
73.181145;32.912998;0.042
73.181221;32.912933;0.042
73.181293;32.912887;0.042
73.181335;32.912876;0.042
73.181324;32.912876;0.042
73.181312;32.912876;0.042
73.181301;32.912872;0.042
73.181297;32.912864;0.042
73.181293;32.912856;0.042
73.181324;32.91286;0.042
73.18132;32.912856;0.041
73.181316;32.912864;0.041
73.181324;32.912864;0.041
73.181309;32.912864;0.041
73.18132;32.912864;0.041
73.181324;32.912867999999996;0.041
73.18132;32.912867999999996;0.041
73.181293;32.912876;0.041
73.181301;32.912876;0.041
73.181305;32.912883;0.041
73.18129;32.912887;0.041
73.181282;32.912891;0.041
73.181274;32.912883;0.041
73.181286;32.912876;0.041
73.18129;32.912876;0.041
73.181312;32.912887;0.041
73.181312;32.912883;0.041
73.18132;32.912879;0.041
73.181339;32.912879;0.041
73.18148;32.912895;0.041
73.181568;32.912898;0.041
73.181579;32.912853;0.041
73.181545;32.912784;0.041
73.181526;32.91275;0.044
73.181522;32.912757;0.041
73.181503;32.912711;0.042
73.181438;32.912662;0.041
73.181331;32.912666;0.041
73.18124;32.912677;0.041
73.181145;32.912689;0.042
73.181034;32.912692;0.042
73.180935;32.912692;0.043
73.180839;32.912708;0.043
73.180862;32.912769;0.043
73.180904;32.912818;0.042
73.180946;32.912872;0.043
73.180984;32.912925;0.043
73.181038;32.912979;0.043
73.181049;32.913028;0.042
73.181072;32.91307;0.043
73.181106;32.913116;0.043
73.181213;32.91312;0.044
73.181305;32.913108;0.044
73.1814;32.913112;0.044
73.181526;32.913112;0.044
73.181602;32.913116;0.043
73.181694;32.913097;0.043
73.181686;32.913051;0.043
73.181682;32.912979;0.043
73.181652;32.912921;0.043
73.181614;32.912872;0.043
73.181507;32.912872;0.043
73.181408;32.912883;0.043
73.181305;32.912898;0.043
73.181259;32.912891;0.042
73.181274;32.912879;0.042
73.181297;32.912879;0.041
73.181309;32.912872;0.042
73.18129;32.912864;0.04
73.181282;32.912867999999996;0.038
73.181282;32.912867999999996;0.038
73.181278;32.912867999999996;0.037
73.181278;32.912867999999996;0.037
73.181282;32.912864;0.045
73.181259;32.912856;0.043
73.181312;32.912867999999996;0.04
73.181301;32.912849;0.04
73.18129;32.912849;0.041
73.181286;32.912856;0.041
73.18129;32.912864;0.041
73.181297;32.912867999999996;0.042
73.181309;32.912872;0.041
73.181335;32.912867999999996;0.041
73.181339;32.91286;0.041
73.181343;32.912853;0.041
73.18132;32.912867999999996;0.041
73.181305;32.912879;0.041
73.181305;32.912876;0.041
73.18132;32.912876;0.041
73.181236;32.912895;0.041
73.181148;32.912887;0.041
73.181045;32.91291;0.041
73.180969;32.912959;0.041
73.181;32.912979;0.041
73.18095;32.913009;0.045
73.180862;32.913036;0.042
73.180786;32.913059;0.042
73.180698;32.913112;0.042
73.180572;32.913168999999996;0.042
73.180401;32.913199999999996;0.04
73.180305;32.913199999999996;0.04
73.180199;32.913168999999996;0.039
73.180126;32.913188;0.039
73.18005;32.913207;0.045
73.179954;32.913238;0.042
73.179821;32.913261;0.042
73.179687;32.913268;0.041
73.179504;32.913306999999996;0.04
73.179397;32.913337;0.04
73.179241;32.913371;0.041
73.179085;32.913391;0.041
73.179005;32.913436;0.041
73.178924;32.913478;0.041
73.178802;32.913489999999996;0.041
73.178676;32.913528;0.041
73.178642;32.913558;0.041
73.178551;32.913596;0.041
73.17844;32.913623;0.041
73.17831;32.913658;0.041
73.1782;32.913673;0.041
73.178089;32.913683999999996;0.041
73.177978;32.913707;0.041
73.177849;32.913738;0.041
73.177883;32.913799;0.041
73.177715;32.913856;0.041
73.177555;32.913883;0.041
73.177543;32.91389;0.041
73.177452;32.913909;0.041
73.177288;32.913928;0.041
73.177185;32.913951;0.041
73.177078;32.913963;0.041
73.17696;32.914001;0.041
73.176895;32.914047;0.041
73.17688;32.914096;0.041
73.176849;32.914161;0.043
73.176758;32.914198999999996;0.042
73.17667;32.914226;0.041
73.176536;32.91426;0.042
73.176391;32.914287;0.042
73.176292;32.914295;0.042
73.17617;32.914317;0.044
73.176071;32.914348;0.044
73.175979;32.914375;0.044
73.17584599999999;32.91439;0.043
73.175667;32.914394;0.043
73.175529;32.914405;0.043
73.175457;32.91447;0.042
73.175442;32.914535;0.043
73.175461;32.914638;0.042
73.17543;32.914703;0.042
73.175358;32.914764;0.042
73.175308;32.91481;0.043
73.175262;32.914820999999996;0.042
73.175217;32.914863;0.042
73.175068;32.914916;0.041
73.174938;32.914935;0.041
73.174755;32.914935;0.041
73.174583;32.914977;0.041
73.174469;32.915;0.041
73.174373;32.914981;0.041
73.174286;32.914947;0.041
73.174213;32.914939;0.042
73.174126;32.914962;0.042
73.174038;32.915023;0.042
73.173935;32.915061;0.042
73.173801;32.915031;0.041
73.173733;32.914955;0.041
73.173614;32.914951;0.041
73.173435;32.914947;0.041
73.173447;32.914863;0.041
73.173458;32.914789999999996;0.04
73.173401;32.914714;0.04
73.173366;32.914649;0.045
73.173298;32.914562;0.042
73.173221;32.914558;0.042
73.173099;32.914562;0.043
73.173042;32.914564999999996;0.043
73.172973;32.914585;0.043
73.172886;32.914623;0.043
73.17276;32.914646;0.042
73.172638;32.914638;0.042
73.172516;32.914607;0.041
73.172321;32.914592;0.04
73.172169;32.914573;0.041
73.172073;32.914577;0.044
73.171982;32.914604;0.042
73.171936;32.914615;0.042
73.17186;32.914642;0.042
73.171745;32.914688;0.041
73.17165;32.914722;0.042
73.171532;32.91476;0.042
73.171406;32.914806;0.042
73.171257;32.914848;0.042
73.171146;32.914871;0.042
73.171013;32.914896999999996;0.042
73.17086;32.914913;0.042
73.170734;32.914916;0.042
73.170589;32.914901;0.042
73.170452;32.91489;0.042
73.170276;32.914871;0.04
73.170154;32.914848;0.039
73.170055;32.914867;0.038
73.170036;32.914878;0.038
73.170048;32.914878;0.038
73.170048;32.914874;0.04
73.170025;32.914878;0.033
73.170093;32.914901;0.033
73.170093;32.914867;0.033
73.170097;32.914863;0.033
73.17009;32.914855;0.033
73.170093;32.914851999999996;0.032
73.170082;32.914859;0.032
73.170078;32.914859;0.031
73.170078;32.914859;0.031
73.170078;32.914859;0.031
73.170078;32.914859;0.03
73.170078;32.914859;0.03
73.170078;32.914859;0.03
73.170078;32.914859;0.03
73.170078;32.914859;0.029
73.170078;32.914859;0.029
73.169987;32.914756;0.029
73.169903;32.914649;0.029
73.169994;32.914668;0.027
73.169132;32.91476;0.028
73.168472;32.914966;0.028
73.168026;32.915079999999996;0.028
73.167358;32.915256;0.028
73.166626;32.9155;0.028
73.165909;32.91574;0.028
73.165161;32.915996;0.028
73.164512;32.916168;0.028
73.163761;32.916393;0.028
73.163383;32.916553;0.028
73.163265;32.916614;0.03
73.162784;32.916801;0.031
73.162521;32.916976;0.029
73.16243;32.917041;0.029
73.162086;32.917117;0.029
73.161796;32.917201;0.029
73.161598;32.917281;0.029
73.161377;32.917346;0.029
73.161156;32.917442;0.029
73.160869;32.917545;0.029
73.160415;32.917735;0.029
73.160053;32.917926;0.029
73.159885;32.918105;0.029
73.159977;32.918392;0.029
73.160099;32.918727;0.029
73.160053;32.918994;0.029
73.159988;32.919219;0.03
73.159843;32.919399;0.029
73.159675;32.919494;0.024
73.15953;32.919742;0.024
73.159565;32.920066;0.025
73.159679;32.920478;0.026
73.15979;32.92089;0.026
73.159935;32.921217999999996;0.025
73.16019;32.9216;0.025
73.160408;32.92189;0.026
73.160614;32.922278999999996;0.026
73.160545;32.922603;0.026
73.160019;32.922793999999996;0.026
73.159786;32.922958;0.026
73.159576;32.923114;0.026
73.159561;32.92321;0.031
73.15953;32.923313;0.026
73.159645;32.923576;0.025
73.159645;32.923774;0.025
73.159645;32.92398;0.025
73.159607;32.924163;0.025
73.159561;32.924274;0.025
73.1595;32.924312;0.025
73.159355;32.924423;0.025
73.159157;32.924507;0.025
73.158985;32.924587;0.025
73.158836;32.924701;0.025
73.158554;32.9248;0.026
73.158283;32.925014;0.025
73.157982;32.925174;0.024
73.157547;32.925247;0.023
73.157276;32.925228;0.024
73.15702;32.925174;0.024
73.1567;32.925143999999996;0.031
73.156456;32.925166;0.031
73.156322;32.925166;0.028
73.156044;32.925208;0.027
73.155823;32.925281;0.026
73.155773;32.925201;0.026
73.155693;32.925121;0.026
73.155521;32.925128;0.026
73.155407;32.925136;0.026
73.155281;32.925132;0.026
73.154903;32.925094;0.026
73.154552;32.924953;0.026
73.154487;32.924898999999996;0.026
73.154404;32.924907;0.026
73.154205;32.924957;0.026
73.153961;32.925044;0.026
73.153713;32.924789;0.026
73.153431;32.924411;0.026
73.153198;32.924404;0.026
73.152836;32.924487;0.025
73.152515;32.924521999999996;0.026
73.152401;32.924514;0.026
73.152267;32.924533;0.026
73.152088;32.924613;0.026
73.15189;32.924735;0.029
73.151317;32.924758;0.033
73.151184;32.924822999999996;0.027
73.151214;32.924831;0.027
73.151214;32.924865;0.027
73.151199;32.92488;0.027
73.151142;32.924919;0.028
73.151172;32.925002;0.028
73.151199;32.925079;0.028
73.151295;32.925201;0.029
73.151455;32.925308;0.027
73.151932;32.925334;0.028
73.152466;32.925342;0.028
73.152916;32.925346;0.028
73.153171;32.925368999999996;0.028
73.153545;32.925327;0.028
73.153919;32.925365;0.028
73.154217;32.92543;0.028
73.154606;32.925456;0.028
73.155105;32.925529;0.028
73.155468;32.925582;0.028
73.155845;32.925627999999996;0.028
73.156124;32.925701;0.028
73.15649;32.925742;0.028
73.156803;32.925765;0.026
73.157196;32.925716;0.027
73.157524;32.925727;0.027
73.157947;32.925731;0.027
73.158291;32.92567;0.027
73.158634;32.92559;0.027
73.158943;32.925594;0.026
73.159344;32.925609;0.026
73.159893;32.925586;0.026
73.160152;32.925563;0.028
73.160271;32.925536;0.026
73.160496;32.925529;0.026
73.160881;32.925536;0.026
73.161178;32.925536;0.026
73.161396;32.925520999999996;0.026
73.16151;32.925498;0.03
73.16172;32.925498;0.026
73.162041;32.925529;0.026
73.16233;32.925594;0.025
73.162453;32.925685;0.026
73.162487;32.925689;0.026
73.16238799999999;32.925520999999996;0.025
73.162254;32.925472;0.026
73.162189;32.925444999999996;0.026
73.162159;32.925559;0.025
73.161995;32.925643;0.025
73.162018;32.925632;0.025
73.162166;32.925689;0.025
73.162327;32.925598;0.025
73.162346;32.925578;0.025
73.162327;32.925594;0.025
73.16233;32.925639;0.027
73.16233;32.925655;0.038
73.162395;32.925703999999996;0.035
73.162418;32.925701;0.033
73.162399;32.925708;0.034
73.162449;32.925685;0.033
73.162487;32.925658999999996;0.033
73.162533;32.925689;0.033
73.162578;32.925685;0.033
73.162594;32.925693;0.033
73.162578;32.925703999999996;0.033
73.162582;32.925701;0.033
73.162575;32.925703999999996;0.032
73.162601;32.925703999999996;0.032
73.162556;32.925703999999996;0.032
73.162552;32.925703999999996;0.032
73.162514;32.925697;0.032
73.162548;32.925681;0.032
73.162559;32.925674;0.032
73.162594;32.925666;0.032
73.162639;32.925674;0.032
73.162685;32.925685;0.032
73.162731;32.92567;0.032
73.162784;32.925662;0.032
73.162857;32.925662;0.032
73.16297899999999;32.925685;0.032
73.163048;32.925662;0.032
73.163109;32.925655;0.032
73.163139;32.925617;0.032
73.163215;32.925617;0.032
73.163246;32.92562;0.032
73.163341;32.925636;0.032
73.163433;32.925632;0.032
73.163532;32.925627999999996;0.032
73.163643;32.925613;0.033
73.163772;32.925594;0.033
73.163879;32.925594;0.033
73.163959;32.925594;0.036
73.164017;32.925617;0.035
73.16411599999999;32.925632;0.037
73.164219;32.92567;0.036
73.164306;32.925708;0.036
73.164383;32.925765;0.036
73.164429;32.925773;0.035
73.164501;32.925792;0.033
73.164539;32.925815;0.033
73.164593;32.925845;0.034
73.164543;32.925876;0.034
73.164543;32.925895;0.033
73.164612;32.925899;0.038
73.164661;32.92591;0.039
73.164722;32.925903;0.039
73.164753;32.925899;0.038
73.164764;32.925899;0.038
73.164802;32.925899;0.038
73.164821;32.925895;0.037
73.164863;32.925891;0.037
73.164905;32.925899;0.037
73.16494;32.925886999999996;0.037
73.164963;32.925883999999996;0.037
73.165012;32.925883999999996;0.037
73.165035;32.925876;0.037
73.16502;32.925868;0.037
73.164986;32.925849;0.037
73.164974;32.925826;0.037
73.164982;32.925810999999996;0.036
73.16497;32.925788;0.037
73.164963;32.925807;0.036
73.164993;32.925804;0.036
73.164982;32.925815;0.036
73.164974;32.925826;0.037
73.164974;32.92583;0.036
73.164974;32.9258;0.037
73.164959;32.925815;0.037
73.16497;32.925823;0.036
73.164959;32.925807;0.036
73.164966;32.9258;0.036
73.164974;32.925815;0.036
73.164989;32.925807;0.036
73.164978;32.925823;0.036
73.164963;32.925826;0.036
73.164947;32.925823;0.036
73.164959;32.9258;0.036
73.164974;32.925815;0.036
73.164959;32.925810999999996;0.036
73.16497;32.9258;0.036
73.16497;32.925784;0.036
73.164963;32.925769;0.036
73.164932;32.925769;0.036
73.164947;32.925773;0.036
73.164932;32.925792;0.036
73.164936;32.925788;0.036
73.164982;32.925784;0.036
73.165001;32.925784;0.036
73.165005;32.925777;0.036
73.165016;32.925792;0.036
73.165005;32.925796;0.036
73.165016;32.925792;0.036
73.165024;32.925784;0.036
73.165035;32.925777;0.036
73.16502;32.925773;0.036
73.164997;32.925792;0.036
73.164997;32.925804;0.036
73.164997;32.925807;0.036
73.164993;32.925804;0.036
73.164997;32.9258;0.036
73.165005;32.925796;0.036
73.165001;32.925796;0.036
73.164997;32.925796;0.036
73.164997;32.9258;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.164974;32.925788;0.036
73.164974;32.925788;0.036
73.165001;32.925792;0.035
73.165001;32.925792;0.035
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.165001;32.925792;0.036
73.164997;32.925792;0.036
73.164997;32.925792;0.036
73.165001;32.925796;0.036
73.164997;32.9258;0.035
73.164997;32.925804;0.036
73.164978;32.925807;0.036
73.164986;32.925807;0.036
73.164986;32.925810999999996;0.036
73.164951;32.925810999999996;0.036
73.164886;32.925834;0.037
73.164753;32.925845;0.039
73.164642;32.925842;0.034
73.164566;32.925865;0.031
73.164505;32.925868;0.027
73.16444;32.925849;0.028
73.164371;32.925815;0.029
73.164284;32.925792;0.03
73.1642;32.925742;0.036
73.164085;32.925734999999996;0.036
73.163967;32.925739;0.036
73.163906;32.92572;0.034
73.163864;32.925716;0.034
73.163826;32.925723;0.034
73.163776;32.925727;0.033
73.163689;32.925742;0.032
73.163612;32.925762;0.031
73.163528;32.925773;0.03
73.163444;32.925773;0.03
